,Duration (ms),Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature
131,220526,0.481,0.706,5,-3.89,1,0.0524,0.336,0,0.245,0.623,169.814,220527,4
132,193637,0.648,0.839,2,-3.898,1,0.043,0.00228,1.43E-06,0.0957,0.508,97.021,193637,4
133,224373,0.651,0.89,5,-2.921,0,0.0656,0.0439,0,0.425,0.683,155.035,224373,4
134,217835,0.752,0.75,2,-3.702,0,0.068,0.243,0,0.296,0.788,105.001,217835,4
135,237864,0.596,0.882,1,-2.258,1,0.0697,0.621,0,0.0682,0.4,130.027,237864,4
136,227996,0.652,0.901,0,-2.979,1,0.0678,0.0678,0,0.0765,0.799,99.933,227997,4
137,212610,0.637,0.947,9,-2.659,0,0.111,0.103,0,0.263,0.851,143.951,212611,4
138,192809,0.754,0.412,2,-7.994,1,0.0459,0.506,2.04E-06,0.159,0.415,137.965,192810,4
139,221518,0.692,0.869,2,-3.008,0,0.0976,0.0646,0,0.0249,0.862,112.057,221518,4
140,230424,0.714,0.883,0,-2.286,1,0.0433,0.029,0,0.172,0.679,131.005,230424,4
141,173133,0.708,0.815,5,-3.421,1,0.0469,0.08,0,0.328,0.699,131.951,173133,4
142,230586,0.446,0.688,2,-4.108,1,0.0499,0.293,0,0.0773,0.272,157.874,230587,4
143,236512,0.508,0.853,0,-3.215,1,0.143,0.0339,0,0.287,0.67,200.157,236513,4
144,202053,0.741,0.915,4,-2.666,0,0.102,0.0133,0,0.0756,0.596,119.918,202053,4
145,191893,0.662,0.762,6,-4.487,0,0.0965,0.0818,0,0.0712,0.841,168.048,191893,4
146,184533,0.75,0.909,10,-1.186,1,0.086,0.115,0,0.0506,0.922,114.051,184533,4
147,194040,0.734,0.929,10,-2.481,0,0.177,0.0238,0,0.107,0.759,115.05,194040,4
148,213680,0.771,0.86,1,-2.574,1,0.0889,0.00873,0,0.193,0.683,93.047,213680,4
149,211733,0.677,0.865,5,-4.024,0,0.103,0.352,0,0.312,0.881,155.137,211733,4
150,197546,0.577,0.864,10,-0.98,0,0.0812,0.0166,0,0.48,0.751,177.972,197547,4
151,206773,0.738,0.832,8,-4.584,1,0.112,0.0625,0,0.272,0.68,81.006,206773,4
152,210240,0.548,0.853,10,-3.058,0,0.103,0.0172,0,0.227,0.587,169.873,210240,4
153,187675,0.446,0.91,3,-3.599,0,0.135,0.0442,0,0.191,0.674,115.068,187676,4
154,169714,0.682,0.86,5,-6.273,0,0.238,0.186,0.000659,0.842,0.712,140.044,169714,4
155,204387,0.459,0.539,5,-5.067,1,0.0375,0.0641,1.97E-05,0.109,0.222,154.828,204387,4
156,160000,0.72,0.895,9,-5.538,0,0.053,0.098,0.0016,0.0964,0.633,125.97,160000,4
157,192037,0.658,0.945,6,-2.922,0,0.139,0.0211,0.0258,0.288,0.312,150.025,192038,4
158,195195,0.628,0.769,0,-7.227,1,0.0852,0.135,0,0.59,0.259,149.94,195196,4
159,165000,0.74,0.469,5,-4.747,0,0.112,0.123,0,0.0578,0.593,160.049,165000,4
160,211400,0.608,0.43,4,-5.937,1,0.0286,0.57,0,0.145,0.514,124.903,211400,3
161,194416,0.494,0.636,6,-6.328,1,0.0397,0.156,9.31E-06,0.12,0.193,110.052,194416,4
162,240932,0.403,0.443,7,-7.294,1,0.0284,0.307,0,0.165,0.226,161.764,240932,3
163,205700,0.306,0.389,9,-8.249,1,0.0317,0.766,0,0.233,0.17,148.918,205700,4
164,212533,0.469,0.442,11,-7.567,0,0.029,0.76,0,0.102,0.202,130.111,212533,4
165,203546,0.572,0.494,5,-7.562,1,0.0267,0.754,0.000188,0.101,0.312,134.041,203547,4
166,271325,0.398,0.329,4,-6.457,1,0.0379,0.894,0,0.12,0.295,103.977,271326,3
167,242919,0.554,0.492,8,-4.496,1,0.0279,0.533,0,0.13,0.282,84.893,242920,3
168,266440,0.465,0.413,5,-5.407,1,0.0296,0.861,0,0.116,0.384,169.702,266440,3
169,193453,0.524,0.621,8,-5.714,1,0.0281,0.398,0,0.104,0.435,169.899,193453,4
170,157531,0.795,0.781,1,-4.647,1,0.141,0.285,0,0.108,0.687,104.972,157532,4
171,148753,0.84,0.673,10,-3.685,1,0.0427,0.0426,0,0.0971,0.911,115.004,148753,4
172,193260,0.599,0.869,5,-5.174,0,0.0618,0.000707,0,0.0911,0.453,132.889,193260,4
173,172106,0.6,0.713,6,-5.079,0,0.0592,0.0642,0,0.142,0.471,72.999,172107,4
174,184601,0.738,0.67,7,-3.766,0,0.0439,0.458,0,0.361,0.651,138.055,184602,4
175,186119,0.7,0.692,9,-4.948,0,0.0434,0.372,0,0.143,0.446,109.988,186119,4
176,183090,0.631,0.649,8,-4.939,0,0.0377,0.17,0,0.321,0.459,108.07,183090,4
177,228115,0.495,0.844,2,-3.65,1,0.0671,0.00315,0,0.459,0.486,159.989,228116,4
178,148753,0.866,0.666,7,-3.757,0,0.0511,0.0458,5.83E-06,0.0975,0.905,115.001,148753,4
179,180750,0.658,0.9,9,-3.479,0,0.264,0.0364,0,0.0771,0.526,156.096,180750,4
180,192280,0.692,0.881,11,-2.563,0,0.0461,0.0457,4.45E-06,0.146,0.432,103.053,192280,4
181,210893,0.477,0.85,3,-1.486,0,0.0911,0.00108,0,0.0675,0.601,163.845,210893,4
182,228682,0.72,0.828,6,-5.559,1,0.0612,0.0343,0,0.0747,0.633,139.928,228682,4
183,220573,0.566,0.872,7,-3.448,1,0.132,0.0192,0,0.0621,0.203,149.949,220573,4
184,189146,0.633,0.706,10,-5.137,0,0.0627,0.000588,0.0794,0.245,0.399,128.185,189147,4
185,210013,0.683,0.685,7,-5.381,1,0.0425,0.00195,0,0.0582,0.381,129.993,210013,4
186,212280,0.611,0.864,6,-2.345,0,0.0654,0.00852,1.68E-06,0.136,0.455,152.02,212280,4
187,164640,0.603,0.727,2,-4.797,1,0.0369,0.2,0,0.308,0.131,147.962,164640,4
188,190960,0.697,0.935,1,-0.811,0,0.0597,0.0283,0,0.0883,0.539,109.97,190960,4
189,200306,0.689,0.678,5,-4.287,0,0.119,0.0702,0,0.0889,0.335,145.883,200306,4
190,207667,0.636,0.674,7,-6.623,0,0.0444,0.00542,0,0.145,0.814,82.985,207668,4
191,185320,0.623,0.838,4,-2.454,0,0.15,0.0849,0,0.186,0.684,155.617,185320,4
192,176026,0.636,0.702,0,-5.352,0,0.0334,0.0223,0,0.293,0.516,135.104,176026,4
193,211013,0.692,0.886,1,-2.519,1,0.0519,0.284,0,0.341,0.879,100.03,211013,4
194,221341,0.618,0.76,6,-4.312,1,0.0596,0.0066,0,0.127,0.541,150,221341,4
195,205128,0.625,0.83,0,-2.33,1,0.0764,0.00266,0,0.188,0.757,110.04,205129,4
196,207053,0.681,0.814,11,-2.83,0,0.0603,0.145,0,0.556,0.876,89.993,207053,4
197,203520,0.704,0.729,7,-3.851,1,0.0624,0.0024,0,0.218,0.71,129.992,203520,4
198,190422,0.749,0.85,0,-4.346,1,0.0468,0.0319,4.81E-05,0.0678,0.672,145.983,190423,4
199,218989,0.573,0.512,7,-4.723,1,0.0287,0.32,0,0.103,0.207,130.897,218990,4
200,199845,0.735,0.736,4,-3.266,0,0.277,0.00511,0,0.165,0.813,117.975,199846,4
201,199796,0.532,0.859,1,-4.106,1,0.142,0.0662,0,0.684,0.934,118.919,199796,4
202,206853,0.741,0.848,10,-3.26,1,0.137,0.026,0,0.521,0.898,146.025,206853,4
203,211504,0.408,0.473,9,-4.955,1,0.0291,0.72,0,0.314,0.221,135.073,211505,4
204,215120,0.585,0.587,1,-4.948,1,0.0273,0.766,0,0.114,0.608,90.021,215120,4
205,166315,0.717,0.669,1,-4.939,1,0.0629,0.057,0,0.356,0.498,110.06,166316,4
206,192005,0.757,0.941,7,-2.123,1,0.0878,0.231,0,0.0582,0.641,95.012,192005,4
207,209132,0.665,0.861,6,-4.378,0,0.128,0.0731,0,0.157,0.717,132.943,209132,4
208,253683,0.554,0.264,7,-11.86,1,0.0319,0.756,0,0.975,0.145,130.932,253684,4
209,209253,0.735,0.727,0,-2.837,0,0.0364,0.362,0,0.0997,0.612,111.928,209253,4
210,203866,0.862,0.782,5,-3.811,0,0.125,0.301,0,0.143,0.847,135.029,203867,4
211,195613,0.817,0.64,5,-2.927,0,0.0487,0.232,0,0.204,0.772,89.97,195613,4
212,174720,0.693,0.866,6,-2.735,0,0.229,0.0421,2.38E-06,0.221,0.691,97.048,174720,4
213,220506,0.717,0.789,11,-2.57,1,0.052,0.471,1.49E-06,0.0931,0.791,92.989,220507,4
214,206293,0.471,0.755,9,-1.215,1,0.0483,0.439,0,0.104,0.178,166.134,206293,5
215,198600,0.659,0.642,6,-3.638,1,0.0524,0.202,0,0.691,0.769,74.934,198600,4
216,197306,0.592,0.852,11,-2.005,1,0.0521,0.237,0,0.285,0.745,84.876,197307,4
217,200920,0.773,0.783,7,-2.707,1,0.0397,0.0739,0,0.219,0.649,149.997,200920,4
218,187253,0.737,0.76,7,-3.711,0,0.107,0.393,0,0.126,0.56,93.011,187253,4
219,186293,0.72,0.842,11,-4.41,1,0.0493,0.35,0,0.336,0.894,112.026,186293,4
220,204293,0.649,0.898,11,-3.291,0,0.11,0.0213,0,0.0576,0.663,122.028,204293,4
221,169906,0.703,0.909,6,-2.686,0,0.102,0.192,0,0.0717,0.83,117.989,169907,4
222,175946,0.666,0.925,6,-3.193,1,0.102,0.0162,0,0.203,0.798,124.001,175947,5
223,195653,0.682,0.855,11,-2.421,1,0.0553,0.0709,0,0.046,0.764,123.945,195653,4
224,199965,0.625,0.931,6,-1.885,0,0.151,0.138,0,0.309,0.863,154.061,199965,4
225,190440,0.735,0.84,1,-4.167,1,0.169,0.148,1.45E-05,0.279,0.834,121.959,190440,4
226,183413,0.694,0.931,8,-2.001,1,0.0722,0.0377,0,0.0624,0.807,124.008,183413,4
227,224586,0.658,0.915,10,-3.736,0,0.0967,0.0437,0,0.291,0.841,125,224587,4
228,220653,0.742,0.835,0,-2.89,1,0.113,0.11,0,0.351,0.747,112.974,220653,4
229,241866,0.518,0.708,0,-4.389,0,0.0375,0.252,0,0.176,0.22,119.847,241867,4
230,230400,0.617,0.945,8,-2.599,1,0.0567,0.133,0,0.217,0.581,139.945,230400,4
231,250644,0.557,0.812,4,-3.085,1,0.0286,0.0395,0,0.258,0.496,141.888,250645,4
232,221257,0.647,0.901,4,-1.39,1,0.0456,0.0488,0,0.402,0.712,131.966,221257,4
233,195944,0.526,0.908,6,-2.717,0,0.172,0.0806,0,0.0622,0.714,199.947,195944,4
234,262840,0.344,0.523,6,-4.347,1,0.0349,0.508,0,0.326,0.321,180.044,262840,4
235,232866,0.275,0.791,2,-2.215,1,0.0546,0.289,0,0.148,0.319,205.416,232867,4
236,233592,0.643,0.802,9,-3.87,0,0.0535,0.421,0,0.214,0.49,134.993,233592,4
237,315333,0.293,0.786,1,-3.609,0,0.0399,0.00131,0,0.0925,0.182,118.319,315333,4
238,187106,0.515,0.62,3,-4.107,0,0.041,0.419,0,0.117,0.245,143.662,187107,4
239,199133,0.621,0.821,6,-3.662,0,0.0364,0.00548,0.000578,0.142,0.646,120.062,199133,4
240,220745,0.646,0.923,8,-1.309,1,0.0613,0.166,0,0.0507,0.703,106.086,220745,4
241,209104,0.613,0.912,8,-2.464,1,0.0366,0.152,0,0.111,0.734,112.005,209105,4
242,226698,0.455,0.827,6,-1.201,1,0.0573,0.325,0,0.0473,0.681,169.929,226699,4
243,193579,0.642,0.957,6,-0.944,0,0.05,0.0438,0,0.273,0.801,125.008,193580,4
244,216488,0.453,0.849,6,-1.337,0,0.125,0.428,0,0.1,0.638,173.917,216488,4
245,211972,0.711,0.928,8,-1.666,0,0.0484,0.126,0,0.335,0.577,114.012,211972,4
246,203482,0.695,0.87,6,-2.66,1,0.0359,0.2,0,0.0512,0.697,114.022,203482,4
247,206588,0.711,0.939,9,-4.725,1,0.159,0.0428,0,0.126,0.331,119.996,206588,4
248,214293,0.764,0.836,1,-2.868,1,0.0396,0.208,0,0.234,0.51,111.934,214293,4
249,201160,0.756,0.93,1,-1.082,0,0.0274,0.281,0,0.11,0.737,99.988,201160,4
250,202533,0.615,0.871,9,-1.248,1,0.0516,0.0427,0,0.254,0.297,123.915,202533,4
251,265760,0.708,0.892,4,-1.964,0,0.0349,0.0706,0,0.114,0.623,108.031,265760,4
252,228880,0.885,0.937,1,-0.678,0,0.0898,0.142,0,0.103,0.878,114.974,228880,4
253,224257,0.754,0.788,2,-3.175,1,0.0322,0.129,0.00274,0.0775,0.961,124.992,224258,4
254,229253,0.762,0.84,9,-2.603,1,0.116,0.12,4.78E-06,0.714,0.719,123.006,229253,4
255,271325,0.502,0.863,4,-1.273,0,0.272,0.0342,0,0.538,0.527,97.911,271326,4
256,188533,0.759,0.966,2,-2.207,0,0.0416,0.0218,1.03E-05,0.229,0.44,143.987,188533,4
257,201920,0.687,0.888,11,-2.725,0,0.146,0.0596,2.14E-05,0.181,0.791,64.927,201920,4
258,235434,0.701,0.964,4,-2.037,0,0.127,0.114,9.34E-06,0.153,0.484,113.058,235434,4
259,189846,0.791,0.789,11,-4.694,0,0.104,0.0114,0,0.301,0.669,112.11,189846,4
260,238020,0.663,0.831,1,-5.02,0,0.0755,0.056,2.03E-06,0.128,0.511,97.086,238021,4
261,195346,0.702,0.627,0,-4.776,1,0.0449,0.62,0,0.14,0.414,95.02,195347,4
262,187847,0.822,0.601,11,-8.063,0,0.0525,0.00135,0.865,0.154,0.223,112.015,187848,4
263,236487,0.713,0.713,1,-6.696,0,0.0359,0.00541,0.634,0.106,0.384,96.984,236487,4
264,206731,0.809,0.883,1,-2.1,0,0.0498,0.239,0,0.296,0.962,110.034,206732,4
265,183913,0.608,0.952,10,-2.144,0,0.184,0.12,0,0.145,0.664,100.025,183913,4
266,238287,0.527,0.649,1,-5.511,1,0.0399,0.507,0,0.0984,0.298,132.259,238287,4
267,217495,0.53,0.859,5,-1.827,1,0.0432,0.274,0,0.109,0.415,171.933,217496,4
268,235408,0.65,0.712,2,-4.664,1,0.0258,0.379,0,0.116,0.228,95.034,235408,4
269,209548,0.749,0.823,11,-2.826,0,0.186,0.00448,0,0.0404,0.446,100.018,209549,4
270,218436,0.561,0.877,1,-2.966,0,0.063,0.375,0,0.241,0.876,169.877,218436,4
271,223916,0.466,0.63,3,-4.301,1,0.0292,0.358,0,0.0941,0.443,197.918,223917,3
272,238135,0.549,0.669,1,-5.283,1,0.0367,0.426,1.22E-06,0.0943,0.288,132.222,238136,4
273,205002,0.665,0.695,5,-3.707,1,0.0372,0.561,0,0.12,0.626,127.988,205003,4
274,228613,0.636,0.81,1,-2.035,1,0.101,0.0205,1.04E-05,0.596,0.611,161.897,228613,4
275,232813,0.632,0.849,5,-1.462,0,0.0408,0.0309,0.000142,0.182,0.393,142.959,232813,4
276,247493,0.652,0.917,4,-2.096,0,0.144,0.132,3.85E-06,0.324,0.26,89.951,247493,4
277,219106,0.868,0.647,1,-5.081,1,0.0758,0.0294,0,0.0363,0.427,130.007,219107,4
278,191693,0.764,0.718,9,-2.731,1,0.152,0.0304,5.48E-06,0.0782,0.309,82.953,191693,4
279,211453,0.664,0.747,8,-2.255,1,0.0507,0.114,0,0.0644,0.218,155.002,211453,4
280,198493,0.715,0.661,10,-2.39,0,0.122,0.277,0,0.131,0.566,159.916,198493,4
281,210834,0.693,0.886,8,-1.642,1,0.0766,0.0557,0,0.217,0.757,129.947,210834,4
282,222398,0.76,0.781,11,-2.881,0,0.0641,0.233,0,0.106,0.736,95.97,222399,4
283,194707,0.814,0.667,0,-4.065,0,0.0616,0.093,0,0.0856,0.514,111.036,194708,4
284,187466,0.706,0.692,5,-4.433,0,0.0277,0.0768,0,0.173,0.601,137.006,187467,4
285,204701,0.549,0.816,5,-4.82,0,0.148,0.055,4.26E-06,0.224,0.555,151.821,204702,4
286,193578,0.7,0.873,1,-2.901,1,0.0869,0.0148,0,0.343,0.612,99.968,193579,4
287,217486,0.727,0.889,0,-2.747,1,0.0879,0.0149,0,0.113,0.713,129.993,217486,4
288,194407,0.794,0.835,5,-2.044,0,0.0961,0.266,0,0.0979,0.771,101.039,194408,4
289,187251,0.724,0.846,9,-3.785,0,0.0538,0.109,0,0.0958,0.64,129.959,187251,4
290,196701,0.576,0.612,7,-3.804,1,0.046,0.00886,0,0.0524,0.686,178.314,196701,4
291,202866,0.705,0.729,2,-3.674,1,0.117,0.0655,0,0.0907,0.295,140.152,202867,4
292,274717,0.393,0.659,6,-4.283,1,0.032,0.305,0,0.132,0.208,86.955,274718,4
293,230678,0.398,0.677,2,-4.047,1,0.032,0.0503,0,0.0896,0.228,133.971,230679,4
294,250165,0.265,0.691,1,-3.677,1,0.0371,0.0953,0,0.105,0.194,150.843,250166,4
295,215423,0.747,0.837,5,-3.359,0,0.197,0.03,0,0.168,0.519,127.951,215424,4
296,184628,0.693,0.803,5,-5.62,1,0.0398,0.363,0,0.912,0.536,120.046,184628,4
297,159200,0.71,0.697,7,-7.447,0,0.0347,0.445,9.92E-05,0.799,0.606,124.008,159200,4
298,274717,0.418,0.647,6,-6.885,1,0.0272,0.00207,0.923,0.129,0.132,86.869,274718,4
299,182832,0.645,0.929,5,-2,0,0.117,0.138,0,0.269,0.815,150.021,182833,4
300,182558,0.687,0.836,1,-3.603,1,0.098,0.176,0,0.437,0.586,93.94,182559,4
301,196306,0.833,0.834,0,-2.438,1,0.113,0.0201,6.75E-06,0.114,0.405,113.99,196307,4
302,205906,0.873,0.791,4,-3.218,1,0.28,0.141,0,0.272,0.603,103.14,205907,4
303,215756,0.755,0.911,1,-3.427,1,0.0403,0.0522,0,0.174,0.479,95.978,215757,4
304,193800,0.84,0.659,4,-4.368,0,0.0899,0.0313,0.00068,0.0676,0.604,116.025,193800,4
305,182558,0.81,0.806,7,-5.567,1,0.0523,0.0459,0.731,0.0721,0.38,94.012,182559,4
306,182832,0.565,0.956,7,-4.544,1,0.0379,0.000406,0.831,0.257,0.379,149.936,182833,4
307,215756,0.57,0.944,1,-5.078,1,0.0851,0.00375,0.0139,0.245,0.202,192.054,215757,4
308,209648,0.806,0.707,7,-4.623,1,0.0307,0.331,0,0.294,0.746,118.009,209648,4
309,193733,0.762,0.672,9,-5.277,0,0.073,0.463,0,0.205,0.507,128.001,193734,4
310,226970,0.764,0.828,7,-4.375,1,0.0967,0.104,0,0.332,0.583,81.989,226970,4
311,230148,0.457,0.745,4,-4.014,1,0.0864,0.19,0,0.17,0.568,67.927,230149,5
312,212687,0.634,0.91,0,-1.711,1,0.0323,0.0223,0,0.127,0.693,138.006,212687,4
313,206856,0.749,0.634,0,-5.964,0,0.0595,0.172,0,0.109,0.274,123.997,206856,4
314,216647,0.676,0.597,0,-4.833,1,0.0346,0.335,0,0.142,0.433,89.882,216647,4
315,239104,0.579,0.852,4,-3.358,1,0.0527,0.0607,0,0.41,0.641,79.015,239104,4
316,219225,0.781,0.94,2,-3.779,1,0.0669,0.069,0,0.0992,0.537,125.009,219225,4
317,178173,0.705,0.92,10,-2.11,1,0.0381,0.00283,7.98E-06,0.31,0.847,132.013,178173,4
318,179000,0.646,0.908,5,-3.29,0,0.0694,0.0589,0,0.175,0.781,122.946,179000,4
319,202360,0.625,0.779,11,-4.302,1,0.0505,0.0703,3.28E-06,0.07,0.331,122.928,202360,4
320,221106,0.605,0.75,1,-3.927,1,0.0623,0.0242,3.39E-05,0.152,0.301,100.022,221107,4
321,225789,0.614,0.903,2,-2.454,1,0.0648,0.00229,0.0301,0.0954,0.314,114.011,225790,4
322,196160,0.706,0.973,10,-2.033,1,0.0566,0.00141,3.18E-05,0.0573,0.558,126.056,196160,4
323,162640,0.517,0.878,8,-3.037,0,0.0362,0.00919,0,0.1,0.474,99.948,162640,4
324,214213,0.238,0.968,1,-2.02,0,0.224,0.00567,0,0.565,0.559,79.762,214213,4
325,200862,0.599,0.527,1,-7.112,1,0.0254,0.0537,0,0.143,0.292,138.083,200862,4
326,190968,0.662,0.876,11,-3.442,0,0.0536,0.0253,1.83E-05,0.166,0.276,134.026,190968,4
327,267959,0.347,0.833,1,-2.662,0,0.0461,0.000357,0.26,0.128,0.0441,110.295,267959,3
328,194093,0.762,0.9,0,-3.257,0,0.127,0.221,0,0.0837,0.674,105.01,194093,4
329,198887,0.801,0.758,7,-4.31,1,0.0445,0.0663,4.10E-06,0.0431,0.576,103.07,198887,4
330,178773,0.613,0.857,1,-2.321,1,0.0605,0.0513,0,0.037,0.754,168.111,178773,4
331,191242,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035,191242,4
332,191462,0.759,0.886,1,-3.067,1,0.187,0.0103,2.04E-05,0.342,0.489,102.065,191462,4
333,170080,0.63,0.764,0,-4.488,1,0.107,0.313,0,0.479,0.477,173.873,170080,4
334,182453,0.79,0.838,7,-3.183,1,0.0501,0.332,7.07E-06,0.357,0.738,98.966,182453,4
335,177728,0.776,0.911,2,-3.08,0,0.131,0.155,2.59E-06,0.268,0.56,101.027,177728,4
336,172373,0.846,0.814,6,-4.685,0,0.149,0.0823,0.00094,0.13,0.722,140.055,172373,4
337,199873,0.79,0.853,11,-4.564,0,0.0666,0.00116,4.23E-05,0.329,0.713,125,199874,4
338,222853,0.726,0.963,9,-1.111,0,0.0916,0.0429,0.00157,0.128,0.769,126.062,222853,4
339,218993,0.699,0.907,9,-1.208,0,0.0544,0.0868,0,0.115,0.621,115.978,218994,4
340,192333,0.703,0.941,7,-0.995,0,0.0808,0.131,0,0.319,0.758,102.969,192333,4
341,217760,0.756,0.927,7,-2.116,1,0.0594,0.0617,0,0.343,0.723,123.005,217760,4
342,200912,0.712,0.885,7,-2.96,1,0.0605,0.00391,0,0.105,0.661,115.009,200912,4
343,221236,0.725,0.906,7,-2.216,1,0.0627,0.0405,0,0.35,0.686,123.05,221236,4
344,205066,0.715,0.887,11,-1.956,0,0.0637,0.0441,0,0.317,0.369,124.91,205067,4
345,241200,0.497,0.942,8,-0.34,1,0.067,0.146,0,0.27,0.737,132.063,241201,4
346,190866,0.793,0.849,1,-3.137,0,0.114,0.00311,0,0.0506,0.771,125.957,190867,4
347,202400,0.643,0.883,2,-2.348,0,0.119,0.157,0,0.284,0.764,110.115,202400,4
348,204991,0.694,0.691,0,-4.791,1,0.287,0.226,0,0.104,0.678,93.91,204992,4
349,209392,0.613,0.668,8,-6.867,1,0.267,0.245,0,0.0735,0.509,96.176,209393,4
350,216786,0.403,0.724,8,-6.064,1,0.246,0.377,0,0.0927,0.428,97.133,216786,4
351,203727,0.492,0.615,2,-6.663,1,0.244,0.196,0,0.0772,0.458,90.081,203728,4
352,208573,0.606,0.565,0,-9.483,1,0.2,0.187,0.0876,0.104,0.465,125.062,208573,4
353,191220,0.452,0.436,4,-8.552,1,0.0324,0.489,0,0.111,0.297,168.16,191220,4
354,223728,0.746,0.62,1,-7.947,1,0.0654,0.0312,0,0.26,0.384,105.004,223729,4
355,228226,0.532,0.583,6,-6.64,0,0.272,0.34,0,0.121,0.552,70.301,228227,4
356,161120,0.763,0.857,2,-2.75,1,0.0485,0.437,0,0.0714,0.891,109.994,161121,4
357,165333,0.901,0.637,0,-4.453,1,0.254,0.0802,0,0.0486,0.715,90.958,165333,4
358,171998,0.703,0.894,5,-3.52,0,0.281,0.115,0,0.363,0.737,104.043,171998,4
359,167853,0.799,0.875,10,-4.258,0,0.144,0.0332,4.24E-06,0.348,0.795,109.976,167853,4
360,155640,0.786,0.781,9,-4.265,0,0.19,0.314,4.60E-05,0.162,0.528,82.954,155640,4
361,165640,0.915,0.73,3,-4.95,1,0.0564,0.0918,1.68E-05,0.153,0.96,118.025,165640,4
362,177840,0.701,0.899,5,-0.85,1,0.132,0.0638,0,0.228,0.635,95.053,177840,4
363,189853,0.745,0.673,0,-4.363,1,0.0906,0.1,9.43E-06,0.0781,0.561,75.04,189853,4
364,192293,0.737,0.947,4,-1.57,0,0.145,0.139,0,0.423,0.439,114.952,192293,4
365,179089,0.921,0.692,2,-4.334,1,0.0556,0.466,2.40E-05,0.122,0.729,132.007,179089,4
366,244451,0.559,0.526,3,-6.183,1,0.0368,0.63,0,0.144,0.344,86.91,244451,4
367,277223,0.638,0.328,3,-7.686,1,0.0378,0.933,0,0.287,0.285,125.539,277224,4
368,195826,0.723,0.846,2,-3.977,1,0.125,0.209,0,0.0852,0.917,139.985,195827,4
369,164090,0.617,0.592,8,-4.976,0,0.0408,0.156,0,0.0758,0.342,124.996,164091,4
370,211116,0.664,0.588,11,-5.259,0,0.0741,0.342,0,0.196,0.491,89.993,211116,4
371,172371,0.741,0.853,0,-2.873,1,0.129,0.453,0,0.233,0.731,115.085,172372,4
372,264760,0.563,0.753,5,-6.456,0,0.0966,0.14,1.24E-05,0.969,0.299,127.988,264760,4
373,275174,0.338,0.236,1,-10.447,1,0.0335,0.909,0,0.0922,0.317,64.654,275175,4
374,246238,0.634,0.246,3,-9.518,1,0.0389,0.902,0,0.0939,0.404,103.976,246238,3
375,191208,0.697,0.723,0,-5.134,1,0.107,0.00353,0,0.351,0.814,119.966,191209,4
376,168862,0.452,0.0549,9,-16.635,1,0.0367,0.976,5.53E-06,0.131,0.37,92.095,168863,4
377,242922,0.409,0.625,0,-7.755,1,0.0495,0.497,0.000194,0.116,0.474,175.96,242923,4
378,215441,0.51,0.772,3,-5.579,1,0.0325,0.00173,0.00287,0.218,0.537,127.936,215441,4
379,271052,0.359,0.105,3,-13.74,1,0.0395,0.94,1.37E-05,0.0904,0.195,72.449,271052,4
380,255430,0.616,0.325,2,-12.987,1,0.0376,0.861,0.0414,0.145,0.373,97.861,255430,4
381,182931,0.466,0.511,1,-6.119,1,0.0358,0.0675,0.00139,0.119,0.354,73.486,182932,4
382,234625,0.457,0.0961,4,-17.443,0,0.0403,0.971,0.0192,0.149,0.221,136.992,234625,5
383,185045,0.253,0.875,10,-4.25,1,0.108,0.149,0.247,0.138,0.198,123.778,185045,4
384,256781,0.568,0.577,8,-7.831,0,0.0685,0.639,0.00896,0.148,0.767,175.95,256781,4
385,328248,0.518,0.137,11,-16.235,0,0.0418,0.962,4.94E-05,0.0923,0.407,106.428,328248,4
386,183693,0.785,0.907,10,-2.657,1,0.0938,0.00122,3.11E-06,0.213,0.685,126.004,183693,4
387,192026,0.753,0.932,6,-2.706,1,0.119,0.0205,4.31E-06,0.0326,0.918,124.006,192027,4
388,188253,0.793,0.943,2,-2.028,1,0.096,0.0786,0,0.0656,0.846,119.012,188253,4
389,184240,0.705,0.872,7,-2.798,1,0.158,0.0334,3.93E-06,0.367,0.74,104.9,184240,4
390,200000,0.527,0.853,7,-1.626,1,0.0609,0.00829,0,0.493,0.448,176.934,200000,4
391,187786,0.723,0.914,9,-2.236,1,0.0385,0.0345,0,0.329,0.406,127.019,187787,4
392,195226,0.734,0.904,11,-2.819,0,0.105,0.0202,0.00135,0.0388,0.631,128.064,195227,4
393,195893,0.772,0.929,1,-2.037,1,0.0914,0.00359,0.000287,0.36,0.586,126.98,195893,4
394,190706,0.798,0.945,1,-3.02,1,0.176,0.0189,0,0.127,0.658,129.95,190707,4
395,237960,0.631,0.866,8,-2.749,1,0.053,0.0269,0,0.279,0.233,171.92,237960,4
396,282806,0.53,0.375,3,-6.268,1,0.0285,0.72,0,0.118,0.204,135.821,282806,4
397,228313,0.599,0.4,2,-6.733,1,0.0297,0.532,0,0.104,0.314,98.023,228313,4
398,256120,0.468,0.631,4,-4.679,0,0.0311,0.0781,0,0.092,0.335,79.02,256120,4
399,203894,0.676,0.898,2,-4.24,0,0.0459,0.134,0,0.229,0.522,121.046,203894,4
400,232973,0.391,0.832,4,-4.747,1,0.0567,0.0619,0,0.153,0.436,175.61,232973,4
